Date,Open,High,Low,Close,Adj Close,Volume,Dollar
30-01-2008,273.56958,279.16861,270.740204,273.111298,273.111298,15938719,43.51
31-01-2008,268.498596,285.430145,266.1474,281.096375,281.096375,29854083,43.51
01-02-2008,263.3479,267.332977,254.04776,256.986755,256.986755,35332942,43.51
04-02-2008,253.584503,255.432571,245.355347,246.789978,246.789978,26412832,43.51
05-02-2008,243.801178,253.549637,243.34787,252.453735,252.453735,22490585,43.51
06-02-2008,254.615631,254.630585,248.035309,249.918243,249.918243,15330046,43.51
07-02-2008,247.502304,256.134949,246.456223,251.532196,251.532196,15917239,43.51
08-02-2008,253.75386,257.898346,253.400192,257.38028,257.38028,13708993,43.51
11-02-2008,259.288116,260.877167,255.741425,259.606934,259.606934,11695675,43.51
12-02-2008,260.717773,264.309296,255.557114,258.077667,258.077667,13374544,43.51
13-02-2008,260.274414,266.496094,258.376526,266.311798,266.311798,13299062,43.51
14-02-2008,268.16983,269.509796,264.508545,265.131226,265.131226,13001953,43.51
15-02-2008,263.168579,265.335449,261.186005,263.831085,263.831085,10519482,43.51
19-02-2008,266.471191,266.530975,252.304306,253.524734,253.524734,12748406,43.51
20-02-2008,250.81488,254.550888,248.478638,253.549637,253.549637,13374343,43.51
21-02-2008,255.467438,255.646774,248.817368,250.491104,250.491104,11398164,43.51
22-02-2008,250.09259,253.549637,247.846008,252.951874,252.951874,11073150,43.51
25-02-2008,252.030334,252.304306,241.963058,242.311752,242.311752,16808367,43.51
26-02-2008,229.738876,232.364044,222.590683,231.228302,231.228302,46749173,43.51
27-02-2008,229.205887,236.857208,228.961792,235.547119,235.547119,20319679,43.51
28-02-2008,234.371521,238.650482,232.807388,236.807388,236.807388,13223179,43.51
29-02-2008,235.053955,238.974258,231.457443,234.710251,234.710251,18921457,43.51
03-03-2008,234.874634,235.477371,224.214584,227.656693,227.656693,15165632,43.51
04-03-2008,224.633026,225.833527,217.07634,221.469879,221.469879,27345515,43.51
05-03-2008,221.793655,226.237015,221.17099,223.014084,223.014084,14928948,43.51
06-03-2008,223.009109,225.803635,214.784927,215.542099,215.542099,14996200,43.51
07-03-2008,213.639221,219.178467,212.324158,215.865875,215.865875,16204110,43.51
10-03-2008,213.614319,214.695267,205.74881,206.03772,206.03772,16035079,43.51
11-03-2008,211.835983,219.253189,211.53212,219.09877,219.09877,17719971,43.51
12-03-2008,219.183441,223.103745,218.217072,219.268127,219.268127,13353666,43.51
13-03-2008,215.527145,222.655426,213.589417,220.677841,220.677841,15511122,43.51
14-03-2008,220.662903,223.831024,214.505981,218.142349,218.142349,13198085,43.51
17-03-2008,213.195892,216.045212,205.285538,209.151047,209.151047,15835534,43.51
18-03-2008,213.689041,219.596893,211.97049,218.76004,218.76004,14528654,43.51
19-03-2008,219.7314,222.914459,215.029022,215.193405,215.193405,12404321,43.51
20-03-2008,212.862137,217.036499,207.970474,215.965515,215.965515,19901116,43.51
24-03-2008,218.396393,232.020325,218.042725,229.420074,229.420074,13577703,43.51
25-03-2008,227.87587,227.880844,222.167267,224.54834,224.54834,11706917,43.51
26-03-2008,225.449951,230.57077,223.806122,228.239502,228.239502,10490574,43.51
27-03-2008,222.167267,223.467392,219.422546,221.210846,221.210846,11708121,43.51
28-03-2008,222.894531,225.938126,216.344086,218.222046,218.222046,8785206,43.51
31-03-2008,217.006607,220.518448,215.19838,219.412582,219.412582,8926132,43.51
01-04-2008,223.034012,232.378983,222.600632,231.985458,231.985458,12231877,43.51
02-04-2008,234.072632,236.981735,229.335388,231.980484,231.980484,12042971,43.51
03-04-2008,230.002899,230.779984,223.228287,226.710236,226.710236,13607614,43.51
04-04-2008,227.651703,238.022827,227.248215,234.665421,234.665421,11838608,43.51
07-04-2008,237.624329,241.813629,235.880859,237.519714,237.519714,11931555,43.51
08-04-2008,235.63678,236.184723,230.142365,233.03154,233.03154,9128087,43.51
09-04-2008,233.689072,235.118713,227.91571,231.228302,231.228302,12141540,43.51
10-04-2008,231.611862,236.045242,230.062668,233.664169,233.664169,10182825,43.51
11-04-2008,231.168518,232.757568,226.655441,227.87088,227.87088,8370658,43.51
14-04-2008,227.726425,227.87088,224.234512,224.986694,224.986694,7714006,43.51
15-04-2008,228.20961,229.001648,221.031525,222.585693,222.585693,9189516,43.51
16-04-2008,221.370255,228.284332,219.676605,226.665405,226.665405,15318603,43.51
17-04-2008,226.964279,228.827301,222.426285,223.930649,223.930649,26806101,43.51
18-04-2008,266.605682,272.827362,261.405182,268.697845,268.697845,36607903,43.51
21-04-2008,268.687897,270.281921,264.154877,267.890869,267.890869,14935172,43.51
22-04-2008,267.781281,279.367859,267.776306,276.463745,276.463745,15936511,43.51
23-04-2008,277.928253,278.610687,269.464966,272.22464,272.22464,9879894,43.51
24-04-2008,274.615662,276.209686,269.001709,270.506073,270.506073,8301199,43.51
25-04-2008,273.484924,275.467468,270.351654,271.01416,271.01416,8360018,43.51
28-04-2008,271.920776,277.365356,268.493622,275.029114,275.029114,8047250,43.51
29-04-2008,274.386536,280.648071,273.978058,278.192261,278.192261,8724580,43.51
30-04-2008,280.055298,291.337982,278.192261,286.072723,286.072723,15865245,43.51
01-05-2008,288.075226,296.354187,287.407715,295.432648,295.432648,13255098,43.51
02-05-2008,298.127533,300.100159,288.56839,289.559662,289.559662,14050066,43.51
05-05-2008,298.311859,298.381592,292.46875,296.339233,296.339233,12609085,43.51
06-05-2008,294.396515,294.894653,290.411469,292.085205,292.085205,9293304,43.51
07-05-2008,294.032898,298.625671,287.138733,288.418945,288.418945,13275574,43.51
08-05-2008,292.005493,293.549713,288.374115,290.416443,290.416443,10284204,43.51
09-05-2008,288.418945,291.407745,284.583313,285.529755,285.529755,9003421,43.51
12-05-2008,286.30188,292.27948,283.392761,291.377838,291.377838,9764262,43.51
13-05-2008,292.020447,292.877228,288.194763,290.411469,290.411469,10365708,43.51
14-05-2008,292.149963,294.49118,286.550934,287.073975,287.073975,8784403,43.51
15-05-2008,288.418945,290.386566,286.730255,289.415192,289.415192,8717955,43.51
16-05-2008,289.629395,291.248322,288.0802,288.951935,288.951935,8580241,43.51
19-05-2008,288.194763,293.340485,285.689178,287.681702,287.681702,11251014,43.51
20-05-2008,286.242096,290.152435,285.385315,288.219696,288.219696,6652040,43.51
21-05-2008,288.17984,289.619446,272.922028,273.968109,273.968109,12984688,43.51
22-05-2008,274.944427,276.070221,269.116272,273.704102,273.704102,10190654,43.51
23-05-2008,272.458771,275.467468,267.900848,271.293121,271.293121,8896221,43.51
